400,0.2908
410,0.3728
420,0.3962
430,0.4378
440,0.4078
450,0.4089
460,0.4089
470,0.4262
480,0.4422
490,0.5217
500,0.6517
510,0.7464
520,0.7898
530,0.8052
540,0.7971
550,0.8011
560,0.7886
570,0.7897
580,0.7859
590,0.7929
600,0.8
610,0.8047
620,0.8122
630,0.8146
640,0.8252
650,0.8301
660,0.8281
670,0.8318
680,0.8351
690,0.8303
700,0.8445
